,price,year,manufacturer,model,condition,fuel,odometer,title_status,transmission,type,paint_color
36471,12488,2015.0,,Scion tC,good,gas,94446.0,clean,automatic,coupe,blue
36472,16588,2019.0,nissan,sentra s,good,gas,51630.0,clean,automatic,sedan,
36473,8188,2008.0,toyota,corolla ce,good,gas,112005.0,clean,automatic,sedan,
36474,18538,2018.0,nissan,altima 2.5 sv,good,gas,47993.0,clean,automatic,sedan,white
36475,16788,2018.0,jeep,renegade sport,good,gas,29619.0,clean,manual,other,black
36476,18988,2018.0,hyundai,santa fe sport 2.4l,good,gas,58612.0,clean,automatic,other,silver
36477,11222,2015.0,honda,accord sedan ex,good,gas,130754.0,clean,automatic,sedan,silver
36478,13788,2018.0,nissan,sentra s,good,gas,47498.0,clean,automatic,sedan,
36479,10688,2016.0,hyundai,elantra se,good,gas,101440.0,clean,automatic,sedan,
36480,43988,2017.0,gmc,sierra 1500 slt,good,gas,59055.0,clean,automatic,pickup,silver
36481,32988,2018.0,ram,1500 harvest,good,gas,28328.0,clean,automatic,pickup,black
36482,53988,2014.0,gmc,sierra 2500hd denali,good,diesel,77475.0,clean,automatic,pickup,black
36483,12688,2017.0,kia,soul +,good,gas,73705.0,clean,automatic,hatchback,
36484,18788,2017.0,lincoln,mkz hybrid select,good,electric,68807.0,clean,automatic,sedan,
36485,20177,2019.0,kia,optima lx,good,gas,20233.0,clean,automatic,sedan,
36486,14288,2014.0,honda,accord sedan sport,good,gas,142392.0,clean,automatic,sedan,
36487,11338,2014.0,ford,fusion se,good,gas,101905.0,clean,automatic,sedan,black
36488,8288,2011.0,mazda,mazda3 i sport,good,gas,121452.0,clean,automatic,sedan,silver
36489,15488,2016.0,hyundai,santa fe sport,good,gas,94928.0,clean,automatic,SUV,red
36490,20988,2018.0,hyundai,santa fe sport 2.4l,good,gas,49752.0,clean,automatic,other,blue
36491,14388,2018.0,hyundai,elantra sel,good,gas,84478.0,clean,automatic,sedan,black
36492,12388,2011.0,chevrolet,camaro 1ls,good,gas,106678.0,clean,manual,coupe,silver
36493,12988,2015.0,kia,sportage lx,good,gas,104199.0,clean,automatic,other,green
36494,20988,2018.0,toyota,camry se,good,gas,73228.0,clean,automatic,sedan,white
36495,27988,2019.0,toyota,tacoma sr access cab 4x2,good,gas,37984.0,clean,automatic,pickup,white
36496,20088,2017.0,chevrolet,equinox lt,good,gas,29992.0,clean,automatic,other,blue
36497,12888,2017.0,kia,forte5 lx,good,gas,68408.0,clean,automatic,hatchback,white
36498,15588,2015.0,ford,fusion se,good,gas,24318.0,clean,automatic,sedan,
36499,7188,2010.0,mazda,mazda3 i touring,good,gas,132574.0,clean,automatic,sedan,
36500,40488,2016.0,chevrolet,silverado 1500 lt 4wd,good,gas,56559.0,clean,automatic,pickup,
36501,18488,2017.0,nissan,altima 2.5 sr,good,gas,40210.0,clean,automatic,sedan,
36502,43388,2016.0,chevrolet,silverado 1500 lt 4wd,good,gas,32159.0,clean,automatic,pickup,white
36503,15988,2018.0,nissan,sentra sv,good,gas,42784.0,clean,automatic,sedan,
36504,17488,2019.0,nissan,sentra s,good,gas,25754.0,clean,automatic,sedan,black
36505,16188,2018.0,nissan,sentra sv,good,gas,39998.0,clean,automatic,sedan,
36506,18288,2019.0,nissan,sentra s,good,gas,11740.0,clean,automatic,sedan,silver
36507,12688,2018.0,nissan,versa sv,good,gas,49032.0,clean,automatic,sedan,
36508,14990,2016.0,volkswagen,jetta 1.4t s sedan 4d,good,gas,35415.0,clean,other,sedan,
36509,15990,2018.0,volkswagen,jetta 1.4t s sedan 4d,good,gas,42060.0,clean,automatic,sedan,silver
36510,38990,2020.0,acura,rdx advance pkg sport,good,gas,14028.0,clean,other,SUV,white
36511,34990,2020.0,lexus,ux 250h f sport suv 4d,good,hybrid,7204.0,clean,other,hatchback,silver
36512,30590,2019.0,lexus,ux 200 f sport suv 4d,good,gas,5287.0,clean,other,hatchback,silver
36513,34590,2020.0,lexus,ux 250h f sport suv 4d,good,other,2505.0,clean,other,hatchback,silver
36514,35990,2020.0,lexus,ux 250h f sport suv 4d,good,gas,4300.0,clean,other,hatchback,
36515,15590,2018.0,volkswagen,jetta 1.4t s sedan 4d,good,gas,51500.0,clean,automatic,sedan,blue
36516,15990,2017.0,volkswagen,jetta 1.4t s sedan 4d,good,gas,20667.0,clean,automatic,sedan,blue
36517,45000,2017.0,chevrolet,silverado z71,like new,gas,18150.0,clean,automatic,,
36518,6999,2013.0,dodge,journey,excellent,gas,166940.0,clean,automatic,sedan,black
36519,11999,2005.0,ford,f-150,excellent,gas,90307.0,clean,automatic,pickup,green
36520,10499,2018.0,ford,focus,excellent,gas,107743.0,clean,automatic,sedan,white
36521,0,2017.0,kia,sportage lx,excellent,gas,122000.0,clean,automatic,SUV,blue
36522,0,2015.0,ford,f59 18,,gas,,clean,,other,
36523,51990,2018.0,cadillac,escalade esv premium,good,other,72367.0,clean,automatic,SUV,black
36524,29990,2019.0,chrysler,300 300s sedan 4d,good,other,13175.0,clean,other,sedan,silver
36525,8990,2013.0,,smart fortwo Passion Hatchback,good,gas,59072.0,clean,automatic,coupe,silver
36526,41590,2019.0,audi,a4 allroad premium plus,good,gas,21493.0,clean,other,wagon,green
36527,34990,2019.0,infiniti,q70 3.7 luxe sedan 4d,good,other,16505.0,clean,other,sedan,black
36528,41590,2020.0,bmw,5 series 530i sedan 4d,good,gas,16929.0,clean,other,sedan,black
36529,25990,2018.0,mitsubishi,outlander phev gt,good,electric,13938.0,clean,other,SUV,
36530,12990,2016.0,dodge,dart se sedan 4d,good,gas,81900.0,clean,other,sedan,black
36531,34590,2020.0,infiniti,qx50 luxe sport utility,good,other,3542.0,clean,other,hatchback,brown
36532,4500,2009.0,chrysler,300,good,gas,184738.0,clean,automatic,sedan,silver
36533,7000,2000.0,chevrolet,silverado z71 4x4,good,gas,266000.0,clean,automatic,,
36534,5500,2008.0,toyota,prius,excellent,gas,182000.0,clean,automatic,hatchback,grey
36535,0,2014.0,chevrolet,camaro ls coupe 2d,excellent,gas,101152.0,clean,automatic,coupe,black
36536,6500,1990.0,ford,ft6000,excellent,diesel,57000.0,clean,automatic,other,red
36537,40590,2018.0,bmw,x6 xdrive35i sport utility,good,gas,64491.0,clean,manual,other,black
36538,12590,2012.0,,Scion xD Hatchback 4D,good,gas,60589.0,clean,other,hatchback,white
36539,9590,2010.0,kia,forte sx sedan 4d,good,gas,85615.0,clean,other,sedan,silver
36540,16590,2020.0,kia,soul s wagon 4d,good,gas,24060.0,clean,other,wagon,silver
36541,22590,2020.0,buick,encore gx select sport,good,gas,3722.0,clean,other,SUV,black
36542,34590,2020.0,alfa-romeo,romeo giulia sedan 4d,good,other,2498.0,clean,other,sedan,black
36543,40590,2020.0,lincoln,corsair reserve sport,good,gas,8405.0,clean,other,other,black
36544,31990,2017.0,jaguar,f-pace 35t r-sport suv 4d,good,gas,60077.0,clean,automatic,SUV,silver
36545,29990,2017.0,lincoln,mkx reserve sport,good,gas,23545.0,clean,automatic,SUV,blue
36546,35000,2015.0,ford,f-250,excellent,diesel,180060.0,clean,automatic,pickup,silver
36547,0,2015.0,ford,f59 18,,gas,,clean,,other,
36548,13990,2016.0,,Scion iM Hatchback 4D,good,other,75626.0,clean,other,hatchback,white
36549,21990,2020.0,hyundai,sonata se sedan 4d,good,other,13793.0,clean,other,sedan,blue
36550,37590,2019.0,acura,mdx advance pkg sport,good,other,30356.0,clean,other,other,silver
36551,39990,2019.0,jaguar,e-pace p300 r-dynamic se,good,other,17961.0,clean,other,SUV,silver
36552,23590,2020.0,acura,ilx sedan 4d,good,other,2630.0,clean,other,sedan,black
36553,40990,2017.0,mercedes-benz,gls 450 sport,good,gas,43451.0,clean,other,SUV,
36554,38990,2017.0,acura,mdx sport hybrid sh-awd,good,other,9326.0,clean,other,SUV,white
36555,38990,2020.0,audi,q5 45 tfsi premium plus,good,gas,19067.0,clean,other,SUV,white
36556,22590,2016.0,lexus,nx 200t sport utility 4d,good,gas,81126.0,clean,other,hatchback,
36557,4000,2003.0,toyota,camry le,good,gas,300000.0,missing,automatic,sedan,blue
36558,14995,2007.0,ford,e-series chassis e 350 sd,excellent,gas,64488.0,,other,van,
36559,0,2012.0,infiniti,g25 4dr,,gas,90044.0,clean,automatic,,
36560,0,2004.0,toyota,tacoma prerunner,,gas,159390.0,clean,automatic,,
36561,0,2016.0,nissan,sentra s 4dr sedan,,gas,88261.0,clean,automatic,,
36562,30000,2012.0,toyota,tundra crewmax 4wd,excellent,gas,82000.0,clean,automatic,truck,blue
36563,4300,2013.0,chevrolet,sonic,,gas,118000.0,clean,automatic,,
36564,39500,2017.0,ford,explorer platinum,excellent,gas,28592.0,clean,automatic,,black
36565,49999,2019.0,dodge,charger,like new,gas,14000.0,clean,automatic,,
36566,17999,2016.0,nissan,altima sr,like new,gas,49000.0,clean,automatic,sedan,white
36567,10999,2017.0,hyundai,elantra,,gas,102900.0,clean,automatic,,
36568,8999,2008.0,honda,accord,like new,gas,168000.0,clean,automatic,,
36569,8999,2009.0,toyota,corolla le,like new,gas,119000.0,clean,automatic,,
36570,7599,2011.0,mazda,cx-7 sport,like new,gas,187000.0,clean,automatic,sedan,red
36571,13999,2016.0,chrysler,200,,gas,48000.0,clean,automatic,,
36572,19999,2017.0,honda,civic,like new,gas,18000.0,clean,automatic,,silver
36573,7999,2012.0,ford,focus se 4dr hatchback.,like new,gas,91000.0,clean,automatic,,silver
36574,6999,2003.0,buick,park avenue,like new,gas,98000.0,clean,automatic,,blue
36575,7999,2007.0,honda,odyssey ex-l,like new,gas,145000.0,clean,automatic,,
36576,11999,2016.0,chevrolet,cruze,like new,gas,81000.0,clean,automatic,sedan,red
36577,12999,2016.0,hyundai,sonata,like new,gas,79000.0,clean,automatic,,
36578,15999,2017.0,nissan,altima 2.5 4dr sedan,like new,gas,60900.0,clean,automatic,sedan,silver
36579,8999,2014.0,nissan,altima 2.5 s,like new,gas,115000.0,clean,automatic,sedan,silver
36580,17999,2016.0,honda,accord sport,,gas,112000.0,clean,automatic,,
36581,18999,2017.0,honda,civic,like new,gas,45000.0,clean,automatic,,red
36582,9999,2013.0,hyundai,veloster,,gas,111000.0,clean,automatic,,
36583,14499,2013.0,mercedes-benz,benz c250,like new,gas,70500.0,clean,automatic,,
36584,23999,2019.0,honda,accord,like new,gas,40600.0,clean,automatic,,grey
36585,18999,2016.0,dodge,charger sxt,like new,gas,82000.0,clean,automatic,,
36586,18999,2018.0,dodge,charger,like new,gas,101000.0,clean,automatic,,
36587,29999,2017.0,chevrolet,silverado 1500,,gas,112000.0,clean,automatic,,
36588,14999,2018.0,nissan,sentra sv,like new,gas,33000.0,clean,automatic,sedan,silver
36589,8999,2009.0,honda,accord,like new,gas,178000.0,clean,automatic,,
36590,21999,2018.0,honda,civic,like new,gas,13000.0,clean,automatic,,grey
36591,9499,2014.0,chevrolet,cruze lt auto,like new,gas,88604.0,clean,automatic,sedan,
36592,9499,2011.0,honda,cr-v,like new,gas,131000.0,clean,automatic,,
36593,18999,2014.0,kia,sorento,like new,gas,50000.0,clean,automatic,sedan,
36594,13999,2012.0,dodge,durango crew,,gas,134000.0,clean,automatic,,
36595,16999,2016.0,kia,optima lx,like new,gas,54000.0,clean,automatic,sedan,
36596,9999,2010.0,chevrolet,malibu,,gas,79000.0,clean,automatic,,
36597,9999,2010.0,chevrolet,impala ltz automatic,like new,gas,93000.0,clean,automatic,,
36598,9999,2015.0,hyundai,sonata,like new,gas,146000.0,clean,automatic,,
36599,6999,2011.0,dodge,caliber,,gas,113000.0,clean,automatic,,silver
36600,17999,2010.0,chevrolet,silverado 1500,,gas,186000.0,clean,automatic,,
36601,11999,2007.0,gmc,yukon,like new,gas,187000.0,clean,automatic,,
36602,21999,2018.0,honda,civic,like new,gas,34500.0,clean,automatic,,white
36603,16999,2009.0,nissan,frontier se,like new,gas,140720.0,clean,automatic,sedan,black
36604,14999,2016.0,chevrolet,malibu lt,like new,gas,75606.0,clean,automatic,,
36605,10999,2014.0,volkswagen,cc,like new,gas,133000.0,clean,automatic,sedan,white
36606,7999,2008.0,chevrolet,malibu,,gas,114000.0,clean,automatic,,
36607,10599,2014.0,chevrolet,malibu,like new,gas,152600.0,clean,automatic,sedan,
36608,15999,2013.0,buick,enclave,like new,gas,135300.0,clean,automatic,,blue
36609,18999,2016.0,chrysler,300,like new,gas,60100.0,clean,automatic,,
36610,11995,2012.0,acura,mdx,,gas,138000.0,clean,automatic,SUV,
36611,12499,2015.0,hyundai,sonata,,gas,100620.0,clean,automatic,,
36612,33000,2018.0,mercedes-benz,benz c300,like new,gas,43000.0,clean,automatic,sedan,white
36613,1,2020.0,,ANY,,gas,1.0,clean,automatic,,
36614,37999,2017.0,jeep,wrangler,,gas,26480.0,clean,automatic,,
36615,8999,2013.0,hyundai,sonata,,gas,143075.0,clean,automatic,,
36616,21999,2013.0,dodge,challenger,,gas,58580.0,clean,manual,,
36617,15999,2014.0,bmw,328i,,gas,83100.0,clean,automatic,,
36618,11499,2013.0,kia,optima,,gas,97885.0,clean,automatic,,
36619,19999,2018.0,honda,civic,,gas,30215.0,clean,manual,,
36620,12999,2013.0,kia,optima,,gas,94335.0,clean,automatic,,
36621,13999,2014.0,chevrolet,malibu,,gas,69900.0,clean,automatic,,
36622,16999,2014.0,chevrolet,traverse,,gas,108820.0,clean,automatic,,
36623,13499,2015.0,toyota,camry,,gas,93485.0,clean,automatic,,
36624,11499,2013.0,ford,edge,,gas,135900.0,clean,automatic,,
36625,6499,2012.0,ford,fusion,,gas,151780.0,clean,automatic,,
36626,11499,2011.0,chevrolet,traverse,,gas,144825.0,clean,automatic,,
36627,3500,2017.0,,BEST TRAIL 5XBUS,,gas,0.0,clean,automatic,sedan,black
36628,0,2016.0,chevrolet,cruze ls,excellent,gas,103175.0,clean,automatic,sedan,red
36629,23999,2017.0,ford,focus,,gas,35830.0,clean,manual,,
36630,12995,2014.0,chevrolet,malibu ls,like new,gas,60166.0,clean,automatic,sedan,grey
36631,24451,2015.0,ford,transit 150,like new,gas,74148.0,clean,automatic,van,white
36632,9655,2014.0,chevrolet,cruze lt,like new,gas,90755.0,clean,automatic,sedan,
36633,7500,2012.0,chevrolet,suburban,good,gas,300000.0,clean,automatic,,black
36634,14995,2015.0,chevrolet,malibu ls,like new,gas,20612.0,clean,automatic,sedan,grey
36635,8995,2017.0,ford,focus se,like new,gas,96158.0,clean,automatic,sedan,
36636,10500,2006.0,mercedes-benz,r-class r 350,excellent,gas,79544.0,,automatic,wagon,
36637,12995,2012.0,hyundai,sonata hybrid,like new,gas,22073.0,clean,automatic,sedan,white
36638,32995,2018.0,ford,transit 350 van,like new,gas,101617.0,clean,automatic,van,white
36639,34995,2011.0,ram,3500 regular cab,like new,gas,39704.0,clean,automatic,truck,white
36640,12995,2016.0,dodge,grand caravan,like new,gas,74674.0,clean,automatic,van,blue
36641,21995,2015.0,chevrolet,silverado 1500,like new,gas,65396.0,clean,automatic,pickup,white
36642,11995,2016.0,dodge,grand caravan,like new,gas,88648.0,clean,automatic,van,white
36643,1200,2002.0,honda,van,fair,gas,225000.0,clean,automatic,,
36644,400,2015.0,dodge,challenger,like new,gas,20000.0,clean,automatic,sedan,
36645,27999,2012.0,ford,f-150,,gas,70668.0,clean,automatic,truck,black
36646,7999,2008.0,honda,civic,,gas,185781.0,clean,automatic,sedan,blue
36647,62000,2020.0,ram,5500,like new,diesel,12000.0,clean,automatic,,white
36648,750,2000.0,chevrolet,metro,fair,gas,166000.0,clean,manual,hatchback,
36649,20000,1938.0,pontiac,silver streak,like new,gas,0.0,clean,automatic,sedan,custom
36650,23995,2013.0,ford,f-150,excellent,gas,98607.0,clean,automatic,pickup,white
36651,20995,2016.0,toyota,tacoma,excellent,gas,92620.0,clean,automatic,pickup,white
36652,14795,2015.0,ford,transit connect,like new,gas,148219.0,clean,automatic,van,white
36653,3500,2006.0,volvo,s40,good,gas,84000.0,clean,automatic,sedan,silver
36654,63000,2017.0,chevrolet,silverado,excellent,diesel,39000.0,clean,automatic,pickup,silver
36655,12995,2011.0,ford,e-series chassis e-450 sd,excellent,gas,79345.0,,automatic,SUV,
36656,113,2016.0,ford,fusion se,,gas,132524.0,clean,automatic,sedan,
36657,338,2016.0,bmw,5 series 535i,,gas,42911.0,clean,automatic,sedan,
36658,7999,2008.0,lexus,es 350,,gas,188274.0,clean,automatic,sedan,white
36659,5000,2007.0,bmw,328i,salvage,gas,157000.0,salvage,automatic,,black
36660,124,2017.0,hyundai,elantra gt,,gas,61102.0,clean,automatic,,
36661,406,2007.0,ram,2500 slt,,diesel,77937.0,clean,automatic,,
36662,2500,2001.0,ford,escape xlt,,gas,160000.0,clean,automatic,,white
36663,10999,2014.0,,Scion tC 10 Series,,gas,83491.0,clean,automatic,coupe,silver
36664,84,2014.0,chevrolet,cruze ls,,gas,127081.0,clean,automatic,sedan,
36665,203,2007.0,mercedes-benz,s-class 5.5l v12,,gas,90491.0,clean,automatic,sedan,
36666,0,2005.0,gmc,sierra 1500 hybrid sle,,gas,81817.0,clean,automatic,,
36667,9500,2006.0,mercedes-benz,m-class ml 500,excellent,gas,126680.0,,automatic,SUV,
36668,16990,2018.0,hyundai,accent se sedan 4d,good,gas,16930.0,clean,other,sedan,white
36669,32590,2015.0,mercedes-benz,gla-class gla 45,good,gas,34811.0,clean,other,other,black
36670,15990,2012.0,lincoln,mkz hybrid sedan 4d,good,hybrid,53270.0,clean,other,sedan,white
36671,29990,2016.0,chevrolet,colorado extended cab,good,gas,17302.0,clean,other,pickup,red
36672,34990,2018.0,,Genesis G80 5.0 Sedan 4D,good,gas,43398.0,clean,other,sedan,
36673,34990,2020.0,cadillac,ct5 premium luxury,good,other,17941.0,clean,other,sedan,black
36674,22590,2017.0,chevrolet,camaro lt coupe 2d,good,other,39336.0,clean,other,coupe,
36675,26990,2017.0,nissan,titan single cab sv,good,gas,41335.0,clean,other,pickup,red
36676,27590,2011.0,mercedes-benz,cl-class cl 550,good,gas,61445.0,clean,automatic,coupe,silver
36677,26990,2013.0,toyota,tacoma double cab,good,other,73099.0,clean,other,pickup,silver
36678,20590,2013.0,lexus,is 250 sedan 4d,good,other,57081.0,clean,other,sedan,white
36679,19590,2017.0,honda,accord sport sedan 4d,good,gas,52569.0,clean,other,sedan,
36680,6499,2004.0,honda,civic,excellent,gas,90000.0,clean,automatic,sedan,green
36681,17000,2000.0,ford,f350 super duty,excellent,diesel,256000.0,clean,automatic,truck,white
36682,900,1999.0,honda,civic ex,,gas,100000.0,clean,automatic,,
36683,25000,1956.0,chevrolet,3100,fair,gas,0.0,clean,automatic,truck,custom
36684,5000,2005.0,chevrolet,tahoe,good,gas,135000.0,clean,automatic,SUV,white
36685,8900,2014.0,jeep,patriot,good,gas,99710.0,clean,automatic,SUV,silver
36686,8500,2007.0,dodge,diesel,good,diesel,162.0,clean,manual,pickup,white
36687,1300,1997.0,ram,2500,,gas,185000.0,clean,automatic,,
36688,7988,2005.0,toyota,avalon,excellent,gas,113710.0,clean,automatic,sedan,
36689,16388,2019.0,kia,optima,excellent,gas,27472.0,clean,automatic,sedan,silver
36690,16988,2015.0,ford,transit connect cargo,excellent,gas,67670.0,clean,automatic,,white
36691,51988,2020.0,chevrolet,tahoe,excellent,gas,17597.0,clean,automatic,SUV,grey
36692,4500,2012.0,ford,fiesta,,gas,152000.0,clean,automatic,hatchback,green
36693,39995,2015.0,cadillac,escalade,like new,gas,85805.0,clean,automatic,SUV,black
36694,8999,2014.0,ford,focus,,gas,107360.0,clean,automatic,,
36695,12999,2007.0,chevrolet,suburban,excellent,gas,191532.0,clean,automatic,SUV,
36696,5975,2009.0,kia,spectra,good,gas,84771.0,clean,automatic,sedan,red
36697,0,2011.0,chevrolet,malibu,,gas,,clean,automatic,sedan,silver
36698,32000,2019.0,chevrolet,,excellent,gas,53200.0,clean,automatic,truck,white
36699,30990,2017.0,toyota,highlander se awd v6,like new,gas,56500.0,clean,automatic,SUV,grey
36700,12500,1961.0,,Impala brookwood,,gas,10000.0,lien,automatic,,
36701,12995,2017.0,hyundai,elantra se,excellent,gas,87300.0,clean,automatic,sedan,red
36702,0,2015.0,chrysler,200,,gas,,clean,automatic,sedan,silver
36703,18995,2016.0,ford,explorer xlt,excellent,gas,116945.0,clean,automatic,SUV,brown
36704,9500,2013.0,volkswagen,beetle,excellent,gas,101653.0,clean,automatic,hatchback,grey
36705,10995,2011.0,hyundai,sonata,excellent,gas,79704.0,clean,automatic,sedan,black
36706,11995,2009.0,lexus,gs350 awd,excellent,gas,119585.0,clean,automatic,sedan,silver
36707,6000,2013.0,hyundai,sonata gls,excellent,gas,192000.0,clean,automatic,sedan,silver
36708,23995,2020.0,toyota,corolla le 4dr sedan,like new,gas,16498.0,clean,automatic,sedan,silver
36709,11995,2016.0,chrysler,town & country,excellent,gas,127930.0,clean,automatic,mini-van,black
36710,20999,2020.0,mazda,cx-30 select package,good,gas,9631.0,clean,automatic,other,blue
36711,30995,2015.0,gmc,sierra slt crew cab,excellent,gas,109525.0,clean,automatic,pickup,black
36712,8000,2014.0,dodge,charger,excellent,gas,59423.0,salvage,automatic,sedan,black
